T,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
49232,878,888,898,908,918,928
49233,879,889,899,909,919,929
49234,880,890,900,910,920,930
49235,881,891,901,911,921,931
49236,882,892,902,912,922,932
49237,883,893,903,913,923,933
49238,884,894,904,914,924,934
49239,885,895,905,915,925,935
49240,886,896,906,916,926,936
49241,887,897,907,917,927,937
49242,888,898,908,918,928,938
49243,889,899,909,919,929,939
49244,890,900,910,920,930,940
49245,891,901,911,921,931,941
49246,892,902,912,922,932,942
49247,893,903,913,923,933,943
49248,894,904,914,924,934,944
49249,895,905,915,925,935,945
49250,896,906,916,926,936,946
49251,897,907,917,927,937,947
49252,898,908,918,928,938,948
49253,899,909,919,929,939,949
49254,900,910,920,930,940,950
49255,901,911,921,931,941,951
49256,902,912,922,932,942,952
49257,903,913,923,933,943,953
49258,904,914,924,934,944,954
49259,905,915,925,935,945,955
49260,906,916,926,936,946,956
49261,907,917,927,937,947,957
49262,908,918,928,938,948,958
49263,909,919,929,939,949,959
49264,910,920,930,940,950,960
49265,911,921,931,941,951,961
49266,912,922,932,942,952,962
49267,913,923,933,943,953,963
49268,914,924,934,944,954,964
49269,915,925,935,945,955,965
49270,916,926,936,946,956,966
49271,917,927,937,947,957,967
49272,918,928,938,948,958,968
49273,919,929,939,949,959,969
49274,920,930,940,950,960,970
49275,921,931,941,951,961,971
49276,922,932,942,952,962,972
49277,923,933,943,953,963,973
49278,924,934,944,954,964,974
49279,925,935,945,955,965,975
49280,926,936,946,956,966,976
49281,927,937,947,957,967,977
49282,928,938,948,958,968,978
49283,929,939,949,959,969,979
49284,930,940,950,960,970,980
49285,931,941,951,961,971,981
49286,932,942,952,962,972,982
49287,933,943,953,963,973,983
49288,934,944,954,964,974,984
49289,935,945,955,965,975,985
49290,936,946,956,966,976,986
49291,937,947,957,967,977,987
49292,938,948,958,968,978,988
49293,939,949,959,969,979,989
49294,940,950,960,970,980,990
49295,941,951,961,971,981,991
49296,942,952,962,972,982,992
49297,943,953,963,973,983,993
49298,944,954,964,974,984,994
49299,945,955,965,975,985,995
49300,946,956,966,976,986,996
49301,947,957,967,977,987,997
49302,948,958,968,978,988,998
49303,949,959,969,979,989,999
49304,950,960,970,980,990,0
49305,951,961,971,981,991,1
49306,952,962,972,982,992,2
49307,953,963,973,983,993,3
49308,954,964,974,984,994,4
49309,955,965,975,985,995,5
49310,956,966,976,986,996,6
49311,957,967,977,987,997,7
49312,958,968,978,988,998,8
49313,959,969,979,989,999,9
49314,960,970,980,990,0,10
49315,961,971,981,991,1,11
49316,962,972,982,992,2,12
49317,963,973,983,993,3,13
49318,964,974,984,994,4,14
49319,965,975,985,995,5,15
49320,966,976,986,996,6,16
49321,967,977,987,997,7,17
49322,968,978,988,998,8,18
49323,969,979,989,999,9,19
49324,970,980,990,0,10,20
49325,971,981,991,1,11,21
49326,972,982,992,2,12,22
49327,973,983,993,3,13,23
49328,974,984,994,4,14,24
49329,975,985,995,5,15,25
49330,976,986,996,6,16,26
49331,977,987,997,7,17,27
49332,978,988,998,8,18,28
49333,979,989,999,9,19,29
49334,980,990,0,10,20,30
49335,981,991,1,11,21,31
49336,982,992,2,12,22,32
49337,983,993,3,13,23,33
49338,984,994,4,14,24,34
49339,985,995,5,15,25,35
49340,986,996,6,16,26,36
49341,987,997,7,17,27,37
49342,988,998,8,18,28,38
49343,989,999,9,19,29,39
49344,990,0,10,20,30,40
49345,991,1,11,21,31,41
49346,992,2,12,22,32,42
49347,993,3,13,23,33,43
49348,994,4,14,24,34,44
49349,995,5,15,25,35,45
49350,996,6,16,26,36,46
49351,997,7,17,27,37,47
49352,998,8,18,28,38,48
49353,999,9,19,29,39,49
49354,0,10,20,30,40,50
49355,1,11,21,31,41,51
49356,2,12,22,32,42,52
49357,3,13,23,33,43,53
49358,4,14,24,34,44,54
49359,5,15,25,35,45,55
49360,6,16,26,36,46,56
49361,7,17,27,37,47,57
49362,8,18,28,38,48,58
49363,9,19,29,39,49,59
49364,10,20,30,40,50,60
49365,11,21,31,41,51,61
49366,12,22,32,42,52,62
49367,13,23,33,43,53,63
49368,14,24,34,44,54,64
49369,15,25,35,45,55,65
49370,16,26,36,46,56,66
49371,17,27,37,47,57,67
49372,18,28,38,48,58,68
49373,19,29,39,49,59,69
49374,20,30,40,50,60,70
49375,21,31,41,51,61,71
49376,22,32,42,52,62,72
49377,23,33,43,53,63,73
49378,24,34,44,54,64,74
49379,25,35,45,55,65,75
49380,26,36,46,56,66,76
49381,27,37,47,57,67,77
49382,28,38,48,58,68,78
49383,29,39,49,59,69,79
49384,30,40,50,60,70,80
49385,31,41,51,61,71,81
49386,32,42,52,62,72,82
49387,33,43,53,63,73,83
49388,34,44,54,64,74,84
49389,35,45,55,65,75,85
49390,36,46,56,66,76,86
49391,37,47,57,67,77,87
49392,38,48,58,68,78,88
49393,39,49,59,69,79,89
49394,40,50,60,70,80,90
49395,41,51,61,71,81,91
49396,42,52,62,72,82,92
49397,43,53,63,73,83,93
49398,44,54,64,74,84,94
49399,45,55,65,75,85,95
49400,46,56,66,76,86,96
49401,47,57,67,77,87,97
49402,48,58,68,78,88,98
49403,49,59,69,79,89,99
49404,50,60,70,80,90,100
49405,51,61,71,81,91,101
49406,52,62,72,82,92,102
49407,53,63,73,83,93,103
49408,54,64,74,84,94,104
49409,55,65,75,85,95,105
49410,56,66,76,86,96,106
49411,57,67,77,87,97,107
49412,58,68,78,88,98,108
49413,59,69,79,89,99,109
49414,60,70,80,90,100,110
49415,61,71,81,91,101,111
49416,62,72,82,92,102,112
49417,63,73,83,93,103,113
49418,64,74,84,94,104,114
49419,65,75,85,95,105,115
49420,66,76,86,96,106,116
49421,67,77,87,97,107,117
49422,68,78,88,98,108,118
49423,69,79,89,99,109,119
49424,70,80,90,100,110,120
49425,71,81,91,101,111,121
49426,72,82,92,102,112,122
49427,73,83,93,103,113,123
49428,74,84,94,104,114,124
49429,75,85,95,105,115,125
49430,76,86,96,106,116,126
49431,77,87,97,107,117,127
49432,78,88,98,108,118,128
49433,79,89,99,109,119,129
49434,80,90,100,110,120,130
49435,81,91,101,111,121,131
49436,82,92,102,112,122,132
49437,83,93,103,113,123,133
49438,84,94,104,114,124,134
49439,85,95,105,115,125,135
49440,86,96,106,116,126,136
49441,87,97,107,117,127,137
49442,88,98,108,118,128,138
49443,89,99,109,119,129,139
49444,90,100,110,120,130,140
49445,91,101,111,121,131,141
49446,92,102,112,122,132,142
49447,93,103,113,123,133,143
49448,94,104,114,124,134,144
49449,95,105,115,125,135,145
49450,96,106,116,126,136,146
49451,97,107,117,127,137,147
49452,98,108,118,128,138,148
49453,99,109,119,129,139,149
49454,100,110,120,130,140,150
49455,101,111,121,131,141,151
49456,102,112,122,132,142,152
49457,103,113,123,133,143,153
49458,104,114,124,134,144,154
49459,105,115,125,135,145,155
49460,106,116,126,136,146,156
49461,107,117,127,137,147,157
49462,108,118,128,138,148,158
49463,109,119,129,139,149,159
49464,110,120,130,140,150,160
49465,111,121,131,141,151,161
49466,112,122,132,142,152,162
49467,113,123,133,143,153,163
49468,114,124,134,144,154,164
49469,115,125,135,145,155,165
49470,116,126,136,146,156,166
49471,117,127,137,147,157,167
49472,118,128,138,148,158,168
49473,119,129,139,149,159,169
49474,120,130,140,150,160,170
49475,121,131,141,151,161,171
49476,122,132,142,152,162,172
49477,123,133,143,153,163,173
49478,124,134,144,154,164,174
49479,125,135,145,155,165,175
49480,126,136,146,156,166,176
49481,127,137,147,157,167,177
49482,128,138,148,158,168,178
49483,129,139,149,159,169,179
49484,130,140,150,160,170,180
49485,131,141,151,161,171,181
49486,132,142,152,162,172,182
49487,133,143,153,163,173,183
49488,134,144,154,164,174,184
49489,135,145,155,165,175,185
49490,136,146,156,166,176,186
49491,137,147,157,167,177,187
49492,138,148,158,168,178,188
49493,139,149,159,169,179,189
49494,140,150,160,170,180,190
49495,141,151,161,171,181,191
49496,142,152,162,172,182,192
49497,143,153,163,173,183,193
49498,144,154,164,174,184,194
49499,145,155,165,175,185,195
49500,146,156,166,176,186,196
49501,147,157,167,177,187,197
49502,148,158,168,178,188,198
49503,149,159,169,179,189,199
49504,150,160,170,180,190,200
49505,151,161,171,181,191,201
49506,152,162,172,182,192,202
49507,153,163,173,183,193,203
49508,154,164,174,184,194,204
49509,155,165,175,185,195,205
49510,156,166,176,186,196,206
49511,157,167,177,187,197,207
49512,158,168,178,188,198,208
49513,159,169,179,189,199,209
49514,160,170,180,190,200,210
49515,161,171,181,191,201,211
49516,162,172,182,192,202,212
49517,163,173,183,193,203,213
49518,164,174,184,194,204,214
49519,165,175,185,195,205,215
49520,166,176,186,196,206,216
49521,167,177,187,197,207,217
49522,168,178,188,198,208,218
49523,169,179,189,199,209,219
49524,170,180,190,200,210,220
49525,171,181,191,201,211,221
49526,172,182,192,202,212,222
49527,173,183,193,203,213,223
49528,174,184,194,204,214,224
49529,175,185,195,205,215,225
49530,176,186,196,206,216,226
49531,177,187,197,207,217,227
49532,178,188,198,208,218,228
49533,179,189,199,209,219,229
49534,180,190,200,210,220,230
49535,181,191,201,211,221,231
49536,182,192,202,212,222,232
49537,183,193,203,213,223,233
49538,184,194,204,214,224,234
49539,185,195,205,215,225,235
49540,186,196,206,216,226,236
49541,187,197,207,217,227,237
49542,188,198,208,218,228,238
49543,189,199,209,219,229,239
49544,190,200,210,220,230,240
49545,191,201,211,221,231,241
49546,192,202,212,222,232,242
49547,193,203,213,223,233,243
49548,194,204,214,224,234,244
49549,195,205,215,225,235,245
49550,196,206,216,226,236,246
49551,197,207,217,227,237,247
49552,198,208,218,228,238,248
49553,199,209,219,229,239,249
49554,200,210,220,230,240,250
49555,201,211,221,231,241,251
49556,202,212,222,232,242,252
49557,203,213,223,233,243,253
49558,204,214,224,234,244,254
49559,205,215,225,235,245,255
49560,206,216,226,236,246,256
49561,207,217,227,237,247,257
49562,208,218,228,238,248,258
49563,209,219,229,239,249,259
49564,210,220,230,240,250,260
49565,211,221,231,241,251,261
49566,212,222,232,242,252,262
49567,213,223,233,243,253,263
49568,214,224,234,244,254,264
49569,215,225,235,245,255,265
49570,216,226,236,246,256,266
49571,217,227,237,247,257,267
49572,218,228,238,248,258,268
49573,219,229,239,249,259,269
49574,220,230,240,250,260,270
49575,221,231,241,251,261,271
49576,222,232,242,252,262,272
49577,223,233,243,253,263,273
49578,224,234,244,254,264,274
49579,225,235,245,255,265,275
49580,226,236,246,256,266,276
49581,227,237,247,257,267,277
49582,228,238,248,258,268,278
49583,229,239,249,259,269,279
49584,230,240,250,260,270,280
49585,231,241,251,261,271,281
49586,232,242,252,262,272,282
49587,233,243,253,263,273,283
49588,234,244,254,264,274,284
49589,235,245,255,265,275,285
49590,236,246,256,266,276,286
49591,237,247,257,267,277,287
49592,238,248,258,268,278,288
49593,239,249,259,269,279,289
49594,240,250,260,270,280,290
49595,241,251,261,271,281,291
49596,242,252,262,272,282,292
49597,243,253,263,273,283,293
49598,244,254,264,274,284,294
49599,245,255,265,275,285,295
49600,246,256,266,276,286,296
49601,247,257,267,277,287,297
49602,248,258,268,278,288,298
49603,249,259,269,279,289,299
49604,250,260,270,280,290,300
49605,251,261,271,281,291,301
49606,252,262,272,282,292,302
49607,253,263,273,283,293,303
49608,254,264,274,284,294,304
49609,255,265,275,285,295,305
49610,256,266,276,286,296,306
49611,257,267,277,287,297,307
49612,258,268,278,288,298,308
49613,259,269,279,289,299,309
49614,260,270,280,290,300,310
49615,261,271,281,291,301,311
49616,262,272,282,292,302,312
49617,263,273,283,293,303,313
49618,264,274,284,294,304,314
49619,265,275,285,295,305,315
49620,266,276,286,296,306,316
49621,267,277,287,297,307,317
49622,268,278,288,298,308,318
49623,269,279,289,299,309,319
49624,270,280,290,300,310,320
49625,271,281,291,301,311,321
49626,272,282,292,302,312,322
49627,273,283,293,303,313,323
49628,274,284,294,304,314,324
49629,275,285,295,305,315,325
49630,276,286,296,306,316,326
49631,277,287,297,307,317,327
49632,278,288,298,308,318,328
49633,279,289,299,309,319,329
49634,280,290,300,310,320,330
49635,281,291,301,311,321,331
49636,282,292,302,312,322,332
49637,283,293,303,313,323,333
49638,284,294,304,314,324,334
49639,285,295,305,315,325,335
49640,286,296,306,316,326,336
49641,287,297,307,317,327,337
49642,288,298,308,318,328,338
49643,289,299,309,319,329,339
49644,290,300,310,320,330,340
49645,291,301,311,321,331,341
49646,292,302,312,322,332,342
49647,293,303,313,323,333,343
49648,294,304,314,324,334,344
49649,295,305,315,325,335,345
49650,296,306,316,326,336,346
49651,297,307,317,327,337,347
49652,298,308,318,328,338,348
49653,299,309,319,329,339,349
49654,300,310,320,330,340,350
49655,301,311,321,331,341,351
49656,302,312,322,332,342,352
49657,303,313,323,333,343,353
49658,304,314,324,334,344,354
49659,305,315,325,335,345,355
49660,306,316,326,336,346,356
49661,307,317,327,337,347,357
49662,308,318,328,338,348,358
49663,309,319,329,339,349,359
49664,310,320,330,340,350,360
49665,311,321,331,341,351,361
49666,312,322,332,342,352,362
49667,313,323,333,343,353,363
49668,314,324,334,344,354,364
49669,315,325,335,345,355,365
49670,316,326,336,346,356,366
49671,317,327,337,347,357,367
49672,318,328,338,348,358,368
49673,319,329,339,349,359,369
49674,320,330,340,350,360,370
49675,321,331,341,351,361,371
49676,322,332,342,352,362,372
49677,323,333,343,353,363,373
49678,324,334,344,354,364,374
49679,325,335,345,355,365,375
49680,326,336,346,356,366,376
49681,327,337,347,357,367,377
49682,328,338,348,358,368,378
49683,329,339,349,359,369,379
49684,330,340,350,360,370,380
49685,331,341,351,361,371,381
49686,332,342,352,362,372,382
49687,333,343,353,363,373,383
49688,334,344,354,364,374,384
49689,335,345,355,365,375,385
49690,336,346,356,366,376,386
49691,337,347,357,367,377,387
49692,338,348,358,368,378,388
49693,339,349,359,369,379,389
49694,340,350,360,370,380,390
49695,341,351,361,371,381,391
49696,342,352,362,372,382,392
49697,343,353,363,373,383,393
49698,344,354,364,374,384,394
49699,345,355,365,375,385,395
49700,346,356,366,376,386,396
49701,347,357,367,377,387,397
49702,348,358,368,378,388,398
49703,349,359,369,379,389,399
49704,350,360,370,380,390,400
49705,351,361,371,381,391,401
49706,352,362,372,382,392,402
49707,353,363,373,383,393,403
49708,354,364,374,384,394,404
49709,355,365,375,385,395,405
49710,356,366,376,386,396,406
49711,357,367,377,387,397,407
49712,358,368,378,388,398,408
49713,359,369,379,389,399,409
49714,360,370,380,390,400,410
49715,361,371,381,391,401,411
49716,362,372,382,392,402,412
49717,363,373,383,393,403,413
49718,364,374,384,394,404,414
49719,365,375,385,395,405,415
49720,366,376,386,396,406,416
49721,367,377,387,397,407,417
49722,368,378,388,398,408,418
49723,369,379,389,399,409,419
49724,370,380,390,400,410,420
49725,371,381,391,401,411,421
49726,372,382,392,402,412,422
49727,373,383,393,403,413,423
49728,374,384,394,404,414,424
49729,375,385,395,405,415,425
49730,376,386,396,406,416,426
49731,377,387,397,407,417,427
49732,378,388,398,408,418,428
49733,379,389,399,409,419,429
49734,380,390,400,410,420,430
49735,381,391,401,411,421,431
49736,382,392,402,412,422,432
49737,383,393,403,413,423,433
49738,384,394,404,414,424,434
49739,385,395,405,415,425,435
49740,386,396,406,416,426,436
49741,387,397,407,417,427,437
49742,388,398,408,418,428,438
49743,389,399,409,419,429,439
49744,390,400,410,420,430,440
49745,391,401,411,421,431,441
49746,392,402,412,422,432,442
49747,393,403,413,423,433,443
49748,394,404,414,424,434,444
49749,395,405,415,425,435,445
49750,396,406,416,426,436,446
49751,397,407,417,427,437,447
49752,398,408,418,428,438,448
49753,399,409,419,429,439,449
49754,400,410,420,430,440,450
49755,401,411,421,431,441,451
49756,402,412,422,432,442,452
49757,403,413,423,433,443,453
49758,404,414,424,434,444,454
49759,405,415,425,435,445,455
49760,406,416,426,436,446,456
49761,407,417,427,437,447,457
49762,408,418,428,438,448,458
49763,409,419,429,439,449,459
49764,410,420,430,440,450,460
49765,411,421,431,441,451,461
49766,412,422,432,442,452,462
49767,413,423,433,443,453,463
49768,414,424,434,444,454,464
49769,415,425,435,445,455,465
49770,416,426,436,446,456,466
49771,417,427,437,447,457,467
49772,418,428,438,448,458,468
49773,419,429,439,449,459,469
49774,420,430,440,450,460,470
49775,421,431,441,451,461,471
49776,422,432,442,452,462,472
49777,423,433,443,453,463,473
49778,424,434,444,454,464,474
49779,425,435,445,455,465,475
49780,426,436,446,456,466,476
49781,427,437,447,457,467,477
49782,428,438,448,458,468,478
49783,429,439,449,459,469,479
49784,430,440,450,460,470,480
49785,431,441,451,461,471,481
49786,432,442,452,462,472,482
49787,433,443,453,463,473,483
49788,434,444,454,464,474,484
49789,435,445,455,465,475,485
49790,436,446,456,466,476,486
49791,437,447,457,467,477,487
49792,438,448,458,468,478,488
49793,439,449,459,469,479,489
49794,440,450,460,470,480,490
49795,441,451,461,471,481,491
